item,token,tag,patent,partition,trainingTest
12268,one,O,108,10,test
12269,or,O,108,10,test
12270,more,O,108,10,test
12271,of,O,108,10,test
12272,cryptographic,O,108,10,test
12273,pole,O,108,10,test
12274,data,O,108,10,test
12275,and,O,108,10,test
12276,associated,O,108,10,test
12277,cryptographic,O,108,10,test
12278,sign,O,108,10,test
12279,data,O,108,10,test
12280,via,O,108,10,test
12281,the,O,108,10,test
12282,communication,B-SOFTWARE,108,10,test
12283,system,I-SOFTWARE,108,10,test
12284,from,O,108,10,test
12285,a,O,108,10,test
12286,transmitter,B-HARDWARE,108,10,test
12287,associated,O,108,10,test
12288,with,O,108,10,test
12289,a,O,108,10,test
12290,prospective,O,108,10,test
12291,referring,O,108,10,test
12292,traffic,O,108,10,test
12293,pole,O,108,10,test
12294,including,O,108,10,test
12295,an,O,108,10,test
12296,associated,O,108,10,test
12297,traffic,O,108,10,test
12298,sign,O,108,10,test
12299,mounted,O,108,10,test
12300,thereon,O,108,10,test
12301,",",O,108,10,test
12302,and,O,108,10,test
12303,selectively,O,108,10,test
12304,control,B-FUNCIONALIDADE,108,10,test
12305,one,I-FUNCIONALIDADE,108,10,test
12306,or,I-FUNCIONALIDADE,108,10,test
12307,more,I-FUNCIONALIDADE,108,10,test
12308,vehicle,I-FUNCIONALIDADE,108,10,test
12309,systems,I-FUNCIONALIDADE,108,10,test
12310,of,O,108,10,test
12311,the,O,108,10,test
12312,vehicle,O,108,10,test
12313,based,O,108,10,test
12314,on,O,108,10,test
12315,cryptographic,O,108,10,test
12316,verification,O,108,10,test
12317,of,O,108,10,test
12318,the,O,108,10,test
12319,prospective,O,108,10,test
12320,referring,O,108,10,test
12321,pole,O,108,10,test
12322,using,O,108,10,test
12323,the,O,108,10,test
12324,obtained,O,108,10,test
12325,referring,O,108,10,test
12326,traffic,O,108,10,test
12327,pole,O,108,10,test
12328,information,O,108,10,test
12329,",",O,108,10,test
12330,wherein,O,108,10,test
12331,the,O,108,10,test
12332,cryptographic,O,108,10,test
12333,verification,O,108,10,test
12334,of,O,108,10,test
12335,the,O,108,10,test
12336,prospective,O,108,10,test
12337,referring,O,108,10,test
12338,pole,O,108,10,test
12339,is,O,108,10,test
12340,performed,O,108,10,test
12341,after,O,108,10,test
12342,successful,O,108,10,test
12343,signature,O,108,10,test
12344,verification,O,108,10,test
12345,of,O,108,10,test
12346,the,O,108,10,test
12347,one,O,108,10,test
12348,or,O,108,10,test
12349,more,O,108,10,test
12350,of,O,108,10,test
12351,cryptographic,O,108,10,test
12352,pole,O,108,10,test
12353,data,O,108,10,test
12354,and,O,108,10,test
12355,associated,O,108,10,test
12356,cryptographic,O,108,10,test
12357,sign,O,108,10,test
12358,data,O,108,10,test
12359,.,O,108,10,test
12360,A,O,109,10,test
12361,method,O,109,10,test
12362,and,O,109,10,test
12363,system,O,109,10,test
12364,for,O,109,10,test
12365,controlling,B-FUNCIONALIDADE,109,10,test
12366,data,I-FUNCIONALIDADE,109,10,test
12367,transmission,I-FUNCIONALIDADE,109,10,test
12368,in,O,109,10,test
12369,a,O,109,10,test
12370,5G,B-COMUNICAÇÃO,109,10,test
12371,-,I-COMUNICAÇÃO,109,10,test
12372,V2X,I-COMUNICAÇÃO,109,10,test
12373,network,I-COMUNICAÇÃO,109,10,test
12374,.,O,109,10,test
12375,The,O,109,10,test
12376,5G,B-COMUNICAÇÃO,109,10,test
12377,-,I-COMUNICAÇÃO,109,10,test
12378,V2X,I-COMUNICAÇÃO,109,10,test
12379,network,I-COMUNICAÇÃO,109,10,test
12380,comprises,O,109,10,test
12381,at,O,109,10,test
12382,least,O,109,10,test
12383,one,O,109,10,test
12384,defined,O,109,10,test
12385,geographical,O,109,10,test
12386,area,O,109,10,test
12387,including,O,109,10,test
12388,a,O,109,10,test
12389,plurality,O,109,10,test
12390,of,O,109,10,test
12391,traffic,B-HARDWARE,109,10,test
12392,sensing,I-HARDWARE,109,10,test
12393,devices,I-HARDWARE,109,10,test
12394,(,O,109,10,test
12395,TSDs,O,109,10,test
12396,),O,109,10,test
12397,.,O,109,10,test
12398,Each,O,109,10,test
12399,of,O,109,10,test
12400,the,O,109,10,test
12401,TSDs,O,109,10,test
12402,is,O,109,10,test
12403,configured,O,109,10,test
12404,to,O,109,10,test
12405,provide,B-FUNCIONALIDADE,109,10,test
12406,data,I-FUNCIONALIDADE,109,10,test
12407,over,O,109,10,test
12408,one,O,109,10,test
12409,or,O,109,10,test
12410,more,O,109,10,test
12411,5G,B-COMUNICAÇÃO,109,10,test
12412,channels,I-COMUNICAÇÃO,109,10,test
12413,to,O,109,10,test
12414,a,O,109,10,test
12415,V2X,B-SOFTWARE,109,10,test
12416,processing,I-SOFTWARE,109,10,test
12417,system,I-SOFTWARE,109,10,test
12418,comprising,O,109,10,test
12419,a,O,109,10,test
12420,transmission,B-HARDWARE,109,10,test
12421,controller,I-HARDWARE,109,10,test
12422,(,O,109,10,test
12423,TC,O,109,10,test
12424,),O,109,10,test
12425,through,O,109,10,test
12426,an,O,109,10,test
12427,edge,B-SOFTWARE,109,10,test
12428,gateway,I-SOFTWARE,109,10,test
12429,module,I-SOFTWARE,109,10,test
12430,(,O,109,10,test
12431,EGW,O,109,10,test
12432,),O,109,10,test
12433,of,O,109,10,test
12434,the,O,109,10,test
12435,defined,O,109,10,test
12436,geographical,O,109,10,test
12437,area,O,109,10,test
12438,.,O,109,10,test
12439,The,O,109,10,test
12440,method,O,109,10,test
12441,comprises,O,109,10,test
12442,the,O,109,10,test
12443,TC,O,109,10,test
12444,dynamically,O,109,10,test
12445,adjusting,B-FUNCIONALIDADE,109,10,test
12446,a,I-FUNCIONALIDADE,109,10,test
12447,data,I-FUNCIONALIDADE,109,10,test
12448,transmission,I-FUNCIONALIDADE,109,10,test
12449,frequency,I-FUNCIONALIDADE,109,10,test
12450,of,O,109,10,test
12451,at,O,109,10,test
12452,least,O,109,10,test
12453,one,O,109,10,test
12454,TSD,O,109,10,test
12455,of,O,109,10,test
12456,said,O,109,10,test
12457,plurality,O,109,10,test
12458,of,O,109,10,test
12459,TSDs,O,109,10,test
12460,in,O,109,10,test
12461,accordance,O,109,10,test
12462,with,O,109,10,test
12463,a,O,109,10,test
12464,transmission,O,109,10,test
12465,control,O,109,10,test
12466,policy,O,109,10,test
12467,.,O,109,10,test
12468,A,O,110,10,test
12469,battery,B-HARDWARE,110,10,test
12470,apparatus,I-HARDWARE,110,10,test
12471,receives,B-FUNCIONALIDADE,110,10,test
12472,a,I-FUNCIONALIDADE,110,10,test
12473,measured,I-FUNCIONALIDADE,110,10,test
12474,current,I-FUNCIONALIDADE,110,10,test
12475,of,O,110,10,test
12476,a,O,110,10,test
12477,battery,B-HARDWARE,110,10,test
12478,and,O,110,10,test
12479,estimates,B-FUNCIONALIDADE,110,10,test
12480,a,I-FUNCIONALIDADE,110,10,test
12481,surface,I-FUNCIONALIDADE,110,10,test
12482,SOC,I-FUNCIONALIDADE,110,10,test
12483,representing,O,110,10,test
12484,a,O,110,10,test
12485,potential,O,110,10,test
12486,at,O,110,10,test
12487,an,O,110,10,test
12488,electrode,O,110,10,test
12489,surface,O,110,10,test
12490,of,O,110,10,test
12491,the,O,110,10,test
12492,battery,B-HARDWARE,110,10,test
12493,based,O,110,10,test
12494,on,O,110,10,test
12495,a,O,110,10,test
12496,plurality,O,110,10,test
12497,of,O,110,10,test
12498,parameters,O,110,10,test
12499,.,O,110,10,test
12500,The,O,110,10,test
12501,plurality,O,110,10,test
12502,of,O,110,10,test
12503,parameters,O,110,10,test
12504,includes,O,110,10,test
12505,a,O,110,10,test
12506,first,O,110,10,test
12507,parameter,O,110,10,test
12508,determined,O,110,10,test
12509,based,O,110,10,test
12510,on,O,110,10,test
12511,the,O,110,10,test
12512,measured,O,110,10,test
12513,current,O,110,10,test
12514,and,O,110,10,test
12515,a,O,110,10,test
12516,second,O,110,10,test
12517,parameter,O,110,10,test
12518,determined,O,110,10,test
12519,based,O,110,10,test
12520,on,O,110,10,test
12521,an,O,110,10,test
12522,SOC,O,110,10,test
12523,of,O,110,10,test
12524,the,O,110,10,test
12525,battery,B-HARDWARE,110,10,test
12526,.,O,110,10,test
12527,A,O,111,10,test
12528,method,O,111,10,test
12529,",",O,111,10,test
12530,an,O,111,10,test
12531,apparatus,O,111,10,test
12532,and,O,111,10,test
12533,a,O,111,10,test
12534,computer,B-SOFTWARE,111,10,test
12535,program,I-SOFTWARE,111,10,test
12536,product,I-SOFTWARE,111,10,test
12537,for,O,111,10,test
12538,performing,B-FUNCIONALIDADE,111,10,test
12539,reactive,I-FUNCIONALIDADE,111,10,test
12540,ventilation,I-FUNCIONALIDADE,111,10,test
12541,or,O,111,10,test
12542,prevention,O,111,10,test
12543,operations,O,111,10,test
12544,to,O,111,10,test
12545,air,O,111,10,test
12546,pollution,O,111,10,test
12547,in,O,111,10,test
12548,a,O,111,10,test
12549,moving,O,111,10,test
12550,vehicle,O,111,10,test
12551,.,O,111,10,test
12552,The,O,111,10,test
12553,method,O,111,10,test
12554,comprises,O,111,10,test
12555,obtaining,B-FUNCIONALIDADE,111,10,test
12556,a,I-FUNCIONALIDADE,111,10,test
12557,driving,I-FUNCIONALIDADE,111,10,test
12558,path,I-FUNCIONALIDADE,111,10,test
12559,of,O,111,10,test
12560,the,O,111,10,test
12561,vehicle,O,111,10,test
12562,that,O,111,10,test
12563,comprises,O,111,10,test
12564,a,O,111,10,test
12565,future,O,111,10,test
12566,sub,O,111,10,test
12567,-,O,111,10,test
12568,path,O,111,10,test
12569,that,O,111,10,test
12570,the,O,111,10,test
12571,vehicle,O,111,10,test
12572,is,O,111,10,test
12573,expected,O,111,10,test
12574,to,O,111,10,test
12575,arrive,O,111,10,test
12576,to,O,111,10,test
12577,at,O,111,10,test
12578,a,O,111,10,test
12579,future,O,111,10,test
12580,time,O,111,10,test
12581,",",O,111,10,test
12582,an,O,111,10,test
12583,estimated,O,111,10,test
12584,time,O,111,10,test
12585,-,O,111,10,test
12586,window,O,111,10,test
12587,the,O,111,10,test
12588,vehicle,O,111,10,test
12589,is,O,111,10,test
12590,expected,O,111,10,test
12591,to,O,111,10,test
12592,be,O,111,10,test
12593,located,O,111,10,test
12594,thereon,O,111,10,test
12595,",",O,111,10,test
12596,and,O,111,10,test
12597,air,O,111,10,test
12598,pollution,O,111,10,test
12599,data,O,111,10,test
12600,of,O,111,10,test
12601,the,O,111,10,test
12602,driving,O,111,10,test
12603,path,O,111,10,test
12604,that,O,111,10,test
12605,comprises,O,111,10,test
12606,an,O,111,10,test
12607,air,O,111,10,test
12608,pollution,O,111,10,test
12609,level,O,111,10,test
12610,at,O,111,10,test
12611,the,O,111,10,test
12612,future,O,111,10,test
12613,sub,O,111,10,test
12614,-,O,111,10,test
12615,path,O,111,10,test
12616,.,O,111,10,test
12617,In,O,111,10,test
12618,response,O,111,10,test
12619,to,O,111,10,test
12620,predicting,O,111,10,test
12621,",",O,111,10,test
12622,based,O,111,10,test
12623,on,O,111,10,test
12624,the,O,111,10,test
12625,air,O,111,10,test
12626,pollution,O,111,10,test
12627,data,O,111,10,test
12628,and,O,111,10,test
12629,the,O,111,10,test
12630,driving,O,111,10,test
12631,path,O,111,10,test
12632,",",O,111,10,test
12633,that,O,111,10,test
12634,the,O,111,10,test
12635,vehicle,O,111,10,test
12636,is,O,111,10,test
12637,about,O,111,10,test
12638,to,O,111,10,test
12639,encounter,O,111,10,test
12640,air,O,111,10,test
12641,pollution,O,111,10,test
12642,at,O,111,10,test
12643,the,O,111,10,test
12644,future,O,111,10,test
12645,sub,O,111,10,test
12646,-,O,111,10,test
12647,path,O,111,10,test
12648,",",O,111,10,test
12649,a,O,111,10,test
12650,prevention,O,111,10,test
12651,action,O,111,10,test
12652,is,O,111,10,test
12653,performed,O,111,10,test
12654,prior,O,111,10,test
12655,to,O,111,10,test
12656,the,O,111,10,test
12657,vehicle,O,111,10,test
12658,reaching,O,111,10,test
12659,the,O,111,10,test
12660,future,O,111,10,test
12661,sub,O,111,10,test
12662,-,O,111,10,test
12663,path,O,111,10,test
12664,.,O,111,10,test
12665,In,O,111,10,test
12666,response,O,111,10,test
12667,to,O,111,10,test
12668,a,O,111,10,test
12669,determination,O,111,10,test
12670,that,O,111,10,test
12671,the,O,111,10,test
12672,estimated,O,111,10,test
12673,air,O,111,10,test
12674,pollution,O,111,10,test
12675,level,O,111,10,test
12676,is,O,111,10,test
12677,below,O,111,10,test
12678,a,O,111,10,test
12679,threshold,O,111,10,test
12680,",",O,111,10,test
12681,performing,B-FUNCIONALIDADE,111,10,test
12682,a,I-FUNCIONALIDADE,111,10,test
12683,ventilation,I-FUNCIONALIDADE,111,10,test
12684,action,I-FUNCIONALIDADE,111,10,test
12685,while,O,111,10,test
12686,the,O,111,10,test
12687,vehicle,O,111,10,test
12688,is,O,111,10,test
12689,located,O,111,10,test
12690,on,O,111,10,test
12691,the,O,111,10,test
12692,future,O,111,10,test
12693,sub,O,111,10,test
12694,-,O,111,10,test
12695,path,O,111,10,test
12696,.,O,111,10,test
12697,A,O,112,10,test
12698,server,B-SOFTWARE,112,10,test
12699,",",O,112,10,test
12700,a,O,112,10,test
12701,personal,O,112,10,test
12702,mobility,O,112,10,test
12703,communicating,O,112,10,test
12704,with,O,112,10,test
12705,the,O,112,10,test
12706,server,B-SOFTWARE,112,10,test
12707,and,O,112,10,test
12708,a,O,112,10,test
12709,vehicle,O,112,10,test
12710,are,O,112,10,test
12711,provided,O,112,10,test
12712,.,O,112,10,test
12713,The,O,112,10,test
12714,server,B-SOFTWARE,112,10,test
12715,includes,O,112,10,test
12716,a,O,112,10,test
12717,transceiver,B-HARDWARE,112,10,test
12718,that,O,112,10,test
12719,communicates,B-FUNCIONALIDADE,112,10,test
12720,with,I-FUNCIONALIDADE,112,10,test
12721,vehicles,I-FUNCIONALIDADE,112,10,test
12722,and,O,112,10,test
12723,a,O,112,10,test
12724,plurality,O,112,10,test
12725,of,O,112,10,test
12726,personal,O,112,10,test
12727,mobility,O,112,10,test
12728,.,O,112,10,test
12729,A,O,112,10,test
12730,controller,B-HARDWARE,112,10,test
12731,sets,B-FUNCIONALIDADE,112,10,test
12732,a,I-FUNCIONALIDADE,112,10,test
12733,geo,I-FUNCIONALIDADE,112,10,test
12734,-,I-FUNCIONALIDADE,112,10,test
12735,fence,I-FUNCIONALIDADE,112,10,test
12736,area,I-FUNCIONALIDADE,112,10,test
12737,based,O,112,10,test
12738,on,O,112,10,test
12739,a,O,112,10,test
12740,size,O,112,10,test
12741,information,O,112,10,test
12742,of,O,112,10,test
12743,the,O,112,10,test
12744,vehicles,O,112,10,test
12745,and,O,112,10,test
12746,a,O,112,10,test
12747,size,O,112,10,test
12748,information,O,112,10,test
12749,of,O,112,10,test
12750,the,O,112,10,test
12751,plurality,O,112,10,test
12752,of,O,112,10,test
12753,personal,O,112,10,test
12754,mobility,O,112,10,test
12755,during,O,112,10,test
12756,cluster,O,112,10,test
12757,driving,O,112,10,test
12758,.,O,112,10,test
12759,The,O,112,10,test
12760,controller,B-HARDWARE,112,10,test
12761,determines,B-FUNCIONALIDADE,112,10,test
12762,driving,I-FUNCIONALIDADE,112,10,test
12763,positions,I-FUNCIONALIDADE,112,10,test
12764,of,O,112,10,test
12765,the,O,112,10,test
12766,vehicles,O,112,10,test
12767,as,O,112,10,test
12768,primary,O,112,10,test
12769,in,O,112,10,test
12770,the,O,112,10,test
12771,set,O,112,10,test
12772,geo,O,112,10,test
12773,-,O,112,10,test
12774,fence,O,112,10,test
12775,area,O,112,10,test
12776,based,O,112,10,test
12777,on,O,112,10,test
12778,the,O,112,10,test
12779,size,O,112,10,test
12780,information,O,112,10,test
12781,of,O,112,10,test
12782,the,O,112,10,test
12783,vehicles,O,112,10,test
12784,",",O,112,10,test
12785,determines,B-FUNCIONALIDADE,112,10,test
12786,driving,I-FUNCIONALIDADE,112,10,test
12787,positions,I-FUNCIONALIDADE,112,10,test
12788,of,O,112,10,test
12789,the,O,112,10,test
12790,plurality,O,112,10,test
12791,of,O,112,10,test
12792,personal,O,112,10,test
12793,mobility,O,112,10,test
12794,as,O,112,10,test
12795,secondary,O,112,10,test
12796,in,O,112,10,test
12797,the,O,112,10,test
12798,set,O,112,10,test
12799,geo,O,112,10,test
12800,-,O,112,10,test
12801,fence,O,112,10,test
12802,area,O,112,10,test
12803,based,O,112,10,test
12804,on,O,112,10,test
12805,the,O,112,10,test
12806,size,O,112,10,test
12807,information,O,112,10,test
12808,of,O,112,10,test
12809,the,O,112,10,test
12810,plurality,O,112,10,test
12811,of,O,112,10,test
12812,personal,O,112,10,test
12813,mobility,O,112,10,test
12814,and,O,112,10,test
12815,adjusts,O,112,10,test
12816,layout,O,112,10,test
12817,information,O,112,10,test
12818,for,O,112,10,test
12819,the,O,112,10,test
12820,driving,O,112,10,test
12821,positions,O,112,10,test
12822,determined,O,112,10,test
12823,as,O,112,10,test
12824,the,O,112,10,test
12825,primary,O,112,10,test
12826,and,O,112,10,test
12827,the,O,112,10,test
12828,secondary,O,112,10,test
12829,to,O,112,10,test
12830,be,O,112,10,test
12831,transmitted,O,112,10,test
12832,to,O,112,10,test
12833,the,O,112,10,test
12834,vehicles,O,112,10,test
12835,and,O,112,10,test
12836,the,O,112,10,test
12837,plurality,O,112,10,test
12838,of,O,112,10,test
12839,personal,O,112,10,test
12840,mobility,O,112,10,test
12841,.,O,112,10,test
12842,The,O,113,10,test
12843,present,O,113,10,test
12844,disclosure,O,113,10,test
12845,relates,O,113,10,test
12846,to,O,113,10,test
12847,a,O,113,10,test
12848,deep,B-HARDWARE,113,10,test
12849,neural,I-HARDWARE,113,10,test
12850,network,I-HARDWARE,113,10,test
12851,-,I-HARDWARE,113,10,test
12852,based,I-HARDWARE,113,10,test
12853,object,I-HARDWARE,113,10,test
12854,detection,I-HARDWARE,113,10,test
12855,device,I-HARDWARE,113,10,test
12856,",",O,113,10,test
12857,system,O,113,10,test
12858,",",O,113,10,test
12859,and,O,113,10,test
12860,method,O,113,10,test
12861,",",O,113,10,test
12862,and,O,113,10,test
12863,more,O,113,10,test
12864,particularly,O,113,10,test
12865,",",O,113,10,test
12866,to,O,113,10,test
12867,a,O,113,10,test
12868,deep,B-HARDWARE,113,10,test
12869,neural,I-HARDWARE,113,10,test
12870,network,I-HARDWARE,113,10,test
12871,-,I-HARDWARE,113,10,test
12872,based,I-HARDWARE,113,10,test
12873,object,I-HARDWARE,113,10,test
12874,detection,I-HARDWARE,113,10,test
12875,device,I-HARDWARE,113,10,test
12876,",",O,113,10,test
12877,system,O,113,10,test
12878,",",O,113,10,test
12879,and,O,113,10,test
12880,method,O,113,10,test
12881,capable,O,113,10,test
12882,of,O,113,10,test
12883,rapidly,O,113,10,test
12884,detecting,B-FUNCIONALIDADE,113,10,test
12885,an,I-FUNCIONALIDADE,113,10,test
12886,object,I-FUNCIONALIDADE,113,10,test
12887,in,O,113,10,test
12888,an,O,113,10,test
12889,image,O,113,10,test
12890,in,O,113,10,test
12891,real,O,113,10,test
12892,time,O,113,10,test
12893,.,O,113,10,test
12894,Methods,O,114,10,test
12895,and,O,114,10,test
12896,an,O,114,10,test
12897,electronic,O,114,10,test
12898,devices,O,114,10,test
12899,for,O,114,10,test
12900,estimating,B-FUNCIONALIDADE,114,10,test
12901,battery,I-FUNCIONALIDADE,114,10,test
12902,parameters,I-FUNCIONALIDADE,114,10,test
12903,",",O,114,10,test
12904,where,O,114,10,test
12905,the,O,114,10,test
12906,method,O,114,10,test
12907,of,O,114,10,test
12908,estimating,B-FUNCIONALIDADE,114,10,test
12909,battery,I-FUNCIONALIDADE,114,10,test
12910,parameters,I-FUNCIONALIDADE,114,10,test
12911,performed,O,114,10,test
12912,by,O,114,10,test
12913,a,O,114,10,test
12914,processor,B-HARDWARE,114,10,test
12915,includes,O,114,10,test
12916,determining,O,114,10,test
12917,whether,O,114,10,test
12918,a,O,114,10,test
12919,diffusion,O,114,10,test
12920,length,O,114,10,test
12921,of,O,114,10,test
12922,an,O,114,10,test
12923,intercalation,O,114,10,test
12924,material,O,114,10,test
12925,in,O,114,10,test
12926,an,O,114,10,test
12927,electrode,O,114,10,test
12928,of,O,114,10,test
12929,a,O,114,10,test
12930,battery,O,114,10,test
12931,is,O,114,10,test
12932,lesser,O,114,10,test
12933,than,O,114,10,test
12934,a,O,114,10,test
12935,threshold,O,114,10,test
12936,",",O,114,10,test
12937,calculating,B-FUNCIONALIDADE,114,10,test
12938,a,I-FUNCIONALIDADE,114,10,test
12939,concentration,I-FUNCIONALIDADE,114,10,test
12940,of,O,114,10,test
12941,the,O,114,10,test
12942,intercalation,O,114,10,test
