item,token,tag,sentence,start,end,document,partition,trainingTest
11782,living,I-SOFTWARE,375,143,149,103,10,validation
11783,entity,O,375,150,156,103,10,validation
11784,.,O,375,156,157,103,10,validation
11785,1_5_A,O,377,0,5,104,2,training
11786,terminal,B-HARDWARE,377,6,14,104,2,training
11787,device,I-HARDWARE,377,15,21,104,2,training
11788,is,O,377,22,24,104,2,training
11789,provided,O,377,25,33,104,2,training
11790,to,O,377,34,36,104,2,training
11791,output,B-FUNCIONALIDADE,377,37,43,104,2,training
11792,information,I-FUNCIONALIDADE,377,44,55,104,2,training
11793,about,O,377,56,61,104,2,training
11794,using,O,377,62,67,104,2,training
11795,a,O,377,68,69,104,2,training
11796,transport,O,377,70,79,104,2,training
11797,device,O,377,80,86,104,2,training
11798,for,O,377,87,90,104,2,training
11799,a,O,377,91,92,104,2,training
11800,travel,O,377,93,99,104,2,training
11801,to,O,377,100,102,104,2,training
11802,a,O,377,103,104,104,2,training
11803,destination,O,377,105,116,104,2,training
11804,",",O,377,116,117,104,2,training
11805,a,O,377,118,119,104,2,training
11806,vehicle,O,377,120,127,104,2,training
11807,communicating,O,377,128,141,104,2,training
11808,with,O,377,142,146,104,2,training
11809,the,O,377,147,150,104,2,training
11810,terminal,O,377,151,159,104,2,training
11811,device,O,377,160,166,104,2,training
11812,",",O,377,166,167,104,2,training
11813,a,O,377,168,169,104,2,training
11814,personal,B-HARDWARE,377,170,178,104,2,training
11815,mobility,I-HARDWARE,377,179,187,104,2,training
11816,device,I-HARDWARE,377,188,194,104,2,training
11817,communicating,O,377,195,208,104,2,training
11818,with,O,377,209,213,104,2,training
11819,the,O,377,214,217,104,2,training
11820,terminal,O,377,218,226,104,2,training
11821,device,O,377,227,233,104,2,training
11822,",",O,377,233,234,104,2,training
11823,a,O,377,235,236,104,2,training
11824,method,O,377,237,243,104,2,training
11825,of,O,377,244,246,104,2,training
11826,controlling,B-FUNCIONALIDADE,377,247,258,104,2,training
11827,the,I-FUNCIONALIDADE,377,259,262,104,2,training
11828,terminal,I-FUNCIONALIDADE,377,263,271,104,2,training
11829,device,I-FUNCIONALIDADE,377,272,278,104,2,training
11830,",",O,377,278,279,104,2,training
11831,and,O,377,280,283,104,2,training
11832,a,O,377,284,285,104,2,training
11833,method,O,377,286,292,104,2,training
11834,of,O,377,293,295,104,2,training
11835,controlling,B-FUNCIONALIDADE,377,296,307,104,2,training
11836,the,I-FUNCIONALIDADE,377,308,311,104,2,training
11837,vehicle,I-FUNCIONALIDADE,377,312,319,104,2,training
11838,.,O,377,319,320,104,2,training
11839,1_27_A,O,379,0,6,105,6,training
11840,Radio,B-COMUNICAÇÃO,379,7,12,105,6,training
11841,Access,I-COMUNICAÇÃO,379,13,19,105,6,training
11842,Network,I-COMUNICAÇÃO,379,20,27,105,6,training
11843,node,O,379,28,32,105,6,training
11844,implements,B-FUNCIONALIDADE,379,33,43,105,6,training
11845,a,I-FUNCIONALIDADE,379,44,45,105,6,training
11846,radio,I-FUNCIONALIDADE,379,46,51,105,6,training
11847,air,I-FUNCIONALIDADE,379,52,55,105,6,training
11848,interface,I-FUNCIONALIDADE,379,56,65,105,6,training
11849,for,O,379,66,69,105,6,training
11850,delivering,B-FUNCIONALIDADE,379,70,80,105,6,training
11851,communications,I-FUNCIONALIDADE,379,81,95,105,6,training
11852,with,O,379,96,100,105,6,training
11853,User,O,379,101,105,105,6,training
11854,Equipments,O,379,106,116,105,6,training
11855,(,O,379,117,118,105,6,training
11856,UEs,O,379,118,121,105,6,training
11857,),O,379,121,122,105,6,training
11858,.,O,379,122,123,105,6,training
11859,The,O,379,123,126,105,6,training
11860,functions,O,379,127,136,105,6,training
11861,of,O,379,137,139,105,6,training
11862,the,O,379,140,143,105,6,training
11863,RAN,O,379,144,147,105,6,training
11864,node,O,379,148,152,105,6,training
11865,are,O,379,153,156,105,6,training
11866,split,O,379,157,162,105,6,training
11867,between,O,379,163,170,105,6,training
11868,a,O,379,171,172,105,6,training
11869,Central,B-SOFTWARE,379,173,180,105,6,training
11870,Unit,I-SOFTWARE,379,181,185,105,6,training
11871,(,O,379,186,187,105,6,training
11872,CU,O,379,187,189,105,6,training
11873,),O,379,189,190,105,6,training
11874,and,O,379,191,194,105,6,training
11875,Distributed,B-SOFTWARE,379,195,206,105,6,training
11876,Units,I-SOFTWARE,379,207,212,105,6,training
11877,(,O,379,213,214,105,6,training
11878,DUs,O,379,214,217,105,6,training
11879,),O,379,217,218,105,6,training
11880,.,O,379,218,219,105,6,training
11881,The,O,379,219,222,105,6,training
11882,CU,O,379,223,225,105,6,training
11883,is,O,379,226,228,105,6,training
11884,disaggregated,O,379,229,242,105,6,training
11885,into,O,379,243,247,105,6,training
11886,a,O,379,248,249,105,6,training
11887,CU,O,379,250,252,105,6,training
11888,-,O,379,252,253,105,6,training
11889,CP,O,379,253,255,105,6,training
11890,(,O,379,256,257,105,6,training
11891,CU,O,379,257,259,105,6,training
11892,-,O,379,259,260,105,6,training
11893,Control,O,379,260,267,105,6,training
11894,Plane,O,379,268,273,105,6,training
11895,),O,379,273,274,105,6,training
11896,entity,O,379,275,281,105,6,training
11897,and,O,379,282,285,105,6,training
11898,into,O,379,286,290,105,6,training
11899,a,O,379,291,292,105,6,training
11900,first,O,379,293,298,105,6,training
11901,CU,O,379,299,301,105,6,training
11902,-,O,379,301,302,105,6,training
11903,UP,O,379,302,304,105,6,training
11904,(,O,379,305,306,105,6,training
11905,CU,O,379,306,308,105,6,training
11906,-,O,379,308,309,105,6,training
11907,User,O,379,309,313,105,6,training
11908,Plane,O,379,314,319,105,6,training
11909,),O,379,319,320,105,6,training
11910,entity,O,379,321,327,105,6,training
11911,",",O,379,327,328,105,6,training
11912,both,O,379,329,333,105,6,training
11913,entities,O,379,334,342,105,6,training
11914,being,O,379,343,348,105,6,training
11915,connected,O,379,349,358,105,6,training
11916,to,O,379,359,361,105,6,training
11917,a,O,379,362,363,105,6,training
11918,core,B-COMUNICAÇÃO,379,364,368,105,6,training
11919,network,I-COMUNICAÇÃO,379,369,376,105,6,training
11920,",",O,379,376,377,105,6,training
11921,and,O,379,378,381,105,6,training
11922,into,O,379,382,386,105,6,training
11923,at,O,379,387,389,105,6,training
11924,least,O,379,390,395,105,6,training
11925,one,O,379,396,399,105,6,training
11926,second,O,379,400,406,105,6,training
11927,CU,O,379,407,409,105,6,training
11928,-,O,379,409,410,105,6,training
11929,UP,O,379,410,412,105,6,training
11930,entity,O,379,413,419,105,6,training
11931,",",O,379,419,420,105,6,training
11932,connected,O,379,421,430,105,6,training
11933,to,O,379,431,433,105,6,training
11934,the,O,379,434,437,105,6,training
11935,CU,O,379,438,440,105,6,training
11936,-,O,379,440,441,105,6,training
11937,CP,O,379,441,443,105,6,training
11938,entity,O,379,444,450,105,6,training
11939,and,O,379,451,454,105,6,training
11940,to,O,379,455,457,105,6,training
11941,at,O,379,458,460,105,6,training
11942,least,O,379,461,466,105,6,training
11943,one,O,379,467,470,105,6,training
11944,DU,O,379,471,473,105,6,training
11945,.,O,379,473,474,105,6,training
11946,User,O,379,474,478,105,6,training
11947,data,O,379,479,483,105,6,training
11948,associated,O,379,484,494,105,6,training
11949,with,O,379,495,499,105,6,training
11950,a,O,379,500,501,105,6,training
11951,specific,O,379,502,510,105,6,training
11952,application,O,379,511,522,105,6,training
11953,is,O,379,523,525,105,6,training
11954,transferred,O,379,526,537,105,6,training
11955,between,O,379,538,545,105,6,training
11956,the,O,379,546,549,105,6,training
11957,specific,O,379,550,558,105,6,training
11958,application,O,379,559,570,105,6,training
11959,executed,O,379,571,579,105,6,training
11960,by,O,379,580,582,105,6,training
11961,one,O,379,583,586,105,6,training
11962,or,O,379,587,589,105,6,training
11963,more,O,379,590,594,105,6,training
11964,UEs,O,379,595,598,105,6,training
11965,and,O,379,599,602,105,6,training
11966,a,O,379,603,604,105,6,training
11967,specific,O,379,605,613,105,6,training
11968,application,B-SOFTWARE,379,614,625,105,6,training
11969,server,I-SOFTWARE,379,626,632,105,6,training
11970,hosted,O,379,633,639,105,6,training
11971,by,O,379,640,642,105,6,training
11972,a,O,379,643,644,105,6,training
11973,MEC,B-SOFTWARE,379,645,648,105,6,training
11974,platform,I-SOFTWARE,379,649,657,105,6,training
11975,",",O,379,657,658,105,6,training
11976,via,O,379,659,662,105,6,training
11977,a,O,379,663,664,105,6,training
11978,given,O,379,665,670,105,6,training
11979,second,O,379,671,677,105,6,training
11980,CU,O,379,678,680,105,6,training
11981,-,O,379,680,681,105,6,training
11982,UP,O,379,681,683,105,6,training
11983,entity,O,379,684,690,105,6,training
11984,",",O,379,690,691,105,6,training
11985,without,O,379,692,699,105,6,training
11986,passing,O,379,700,707,105,6,training
11987,through,O,379,708,715,105,6,training
11988,any,O,379,716,719,105,6,training
11989,core,O,379,720,724,105,6,training
11990,network,O,379,725,732,105,6,training
11991,entity,O,379,733,739,105,6,training
11992,or,O,379,740,742,105,6,training
11993,function,O,379,743,751,105,6,training
11994,.,O,379,751,752,105,6,training
11995,In,O,379,752,754,105,6,training
11996,a,O,379,755,756,105,6,training
11997,claim,O,379,757,762,105,6,training
11998,",",O,379,762,763,105,6,training
11999,the,O,379,764,767,105,6,training
12000,air,B-COMUNICAÇÃO,379,768,771,105,6,training
12001,interface,I-COMUNICAÇÃO,379,772,781,105,6,training
12002,is,O,379,782,784,105,6,training
12003,a,O,379,785,786,105,6,training
12004,cellular,B-COMUNICAÇÃO,379,787,795,105,6,training
12005,base,I-COMUNICAÇÃO,379,796,800,105,6,training
12006,-,I-COMUNICAÇÃO,379,800,801,105,6,training
12007,station,I-COMUNICAÇÃO,379,801,808,105,6,training
12008,-,I-COMUNICAÇÃO,379,808,809,105,6,training
12009,to,I-COMUNICAÇÃO,379,809,811,105,6,training
12010,-,I-COMUNICAÇÃO,379,811,812,105,6,training
12011,device,I-COMUNICAÇÃO,379,812,818,105,6,training
12012,air,I-COMUNICAÇÃO,379,819,822,105,6,training
12013,interface,I-COMUNICAÇÃO,379,823,832,105,6,training
12014,or,O,379,833,835,105,6,training
12015,a,O,379,836,837,105,6,training
12016,cellular,B-COMUNICAÇÃO,379,838,846,105,6,training
12017,device,I-COMUNICAÇÃO,379,847,853,105,6,training
12018,-,I-COMUNICAÇÃO,379,853,854,105,6,training
12019,to,I-COMUNICAÇÃO,379,854,856,105,6,training
12020,-,I-COMUNICAÇÃO,379,856,857,105,6,training
12021,device,I-COMUNICAÇÃO,379,857,863,105,6,training
12022,air,I-COMUNICAÇÃO,379,864,867,105,6,training
12023,interface,I-COMUNICAÇÃO,379,868,877,105,6,training
12024,.,O,379,877,878,105,6,training
12025,1_53_A,O,381,0,6,106,10,validation
12026,helmet,O,381,7,13,106,10,validation
12027,may,O,381,14,17,106,10,validation
12028,include,O,381,18,25,106,10,validation
12029,:,O,381,25,26,106,10,validation
12030,a,O,381,27,28,106,10,validation
12031,brain,B-HARDWARE,381,29,34,106,10,validation
12032,wave,I-HARDWARE,381,35,39,106,10,validation
12033,detector,I-HARDWARE,381,40,48,106,10,validation
12034,configured,O,381,49,59,106,10,validation
12035,to,O,381,60,62,106,10,validation
12036,detect,B-FUNCIONALIDADE,381,63,69,106,10,validation
12037,a,I-FUNCIONALIDADE,381,70,71,106,10,validation
12038,brain,I-FUNCIONALIDADE,381,72,77,106,10,validation
12039,wave,I-FUNCIONALIDADE,381,78,82,106,10,validation
12040,of,O,381,83,85,106,10,validation
12041,a,O,381,86,87,106,10,validation
12042,user,B-PESSOA,381,88,92,106,10,validation
12043,;,O,381,92,93,106,10,validation
12044,a,O,381,94,95,106,10,validation
12045,sound,B-HARDWARE,381,96,101,106,10,validation
12046,input,I-HARDWARE,381,102,107,106,10,validation
12047,configured,O,381,108,118,106,10,validation
12048,to,O,381,119,121,106,10,validation
12049,receive,B-FUNCIONALIDADE,381,122,129,106,10,validation
12050,sound,I-FUNCIONALIDADE,381,130,135,106,10,validation
12051,;,O,381,135,136,106,10,validation
12052,a,O,381,137,138,106,10,validation
12053,sound,B-HARDWARE,381,139,144,106,10,validation
12054,output,I-HARDWARE,381,145,151,106,10,validation
12055,configured,B-FUNCIONALIDADE,381,152,162,106,10,validation
12056,to,I-FUNCIONALIDADE,381,163,165,106,10,validation
12057,output,I-FUNCIONALIDADE,381,166,172,106,10,validation
12058,sound,I-FUNCIONALIDADE,381,173,178,106,10,validation
12059,;,O,381,178,179,106,10,validation
12060,and,O,381,180,183,106,10,validation
12061,a,O,381,184,185,106,10,validation
12062,controller,B-HARDWARE,381,186,196,106,10,validation
12063,configured,O,381,197,207,106,10,validation
12064,to,O,381,208,210,106,10,validation
12065,",",O,381,210,211,106,10,validation
12066,in,O,381,212,214,106,10,validation
12067,response,O,381,215,223,106,10,validation
12068,to,O,381,224,226,106,10,validation
12069,detecting,O,381,227,236,106,10,validation
12070,the,O,381,237,240,106,10,validation
12071,brain,O,381,241,246,106,10,validation
12072,wave,O,381,247,251,106,10,validation
12073,of,O,381,252,254,106,10,validation
12074,the,O,381,255,258,106,10,validation
12075,user,B-PESSOA,381,259,263,106,10,validation
12076,",",O,381,263,264,106,10,validation
12077,compare,B-FUNCIONALIDADE,381,265,272,106,10,validation
12078,the,I-FUNCIONALIDADE,381,273,276,106,10,validation
12079,detected,I-FUNCIONALIDADE,381,277,285,106,10,validation
12080,brain,I-FUNCIONALIDADE,381,286,291,106,10,validation
12081,wave,O,381,292,296,106,10,validation
12082,with,O,381,297,301,106,10,validation
12083,a,O,381,302,303,106,10,validation
12084,previously,O,381,304,314,106,10,validation
12085,stored,O,381,315,321,106,10,validation
12086,brain,O,381,322,327,106,10,validation
12087,wave,O,381,328,332,106,10,validation
12088,",",O,381,332,333,106,10,validation
12089,to,O,381,334,336,106,10,validation
12090,activate,O,381,337,345,106,10,validation
12091,a,O,381,346,347,106,10,validation
12092,dialogue,O,381,348,356,106,10,validation
12093,mode,O,381,357,361,106,10,validation
12094,when,O,381,362,366,106,10,validation
12095,the,O,381,367,370,106,10,validation
12096,detected,O,381,371,379,106,10,validation
12097,brain,O,381,380,385,106,10,validation
12098,wave,O,381,386,390,106,10,validation
12099,matches,O,381,391,398,106,10,validation
12100,the,O,381,399,402,106,10,validation
12101,previously,O,381,403,413,106,10,validation
12102,stored,O,381,414,420,106,10,validation
12103,brain,O,381,421,426,106,10,validation
12104,wave,O,381,427,431,106,10,validation
12105,",",O,381,431,432,106,10,validation
12106,to,O,381,433,435,106,10,validation
12107,recognize,B-FUNCIONALIDADE,381,436,445,106,10,validation
12108,a,I-FUNCIONALIDADE,381,446,447,106,10,validation
12109,speech,I-FUNCIONALIDADE,381,448,454,106,10,validation
12110,from,O,381,455,459,106,10,validation
12111,the,O,381,460,463,106,10,validation
12112,sound,O,381,464,469,106,10,validation
12113,received,O,381,470,478,106,10,validation
12114,by,O,381,479,481,106,10,validation
12115,the,O,381,482,485,106,10,validation
12116,sound,B-HARDWARE,381,486,491,106,10,validation
12117,input,I-HARDWARE,381,492,497,106,10,validation
12118,",",O,381,497,498,106,10,validation
12119,to,O,381,499,501,106,10,validation
12120,generate,B-FUNCIONALIDADE,381,502,510,106,10,validation
12121,a,I-FUNCIONALIDADE,381,511,512,106,10,validation
12122,dialogue,I-FUNCIONALIDADE,381,513,521,106,10,validation
12123,speech,I-FUNCIONALIDADE,381,522,528,106,10,validation
12124,based,O,381,529,534,106,10,validation
12125,on,O,381,535,537,106,10,validation
12126,the,O,381,538,541,106,10,validation
12127,recognized,O,381,542,552,106,10,validation
12128,speech,O,381,553,559,106,10,validation
12129,",",O,381,559,560,106,10,validation
12130,and,O,381,561,564,106,10,validation
12131,to,O,381,565,567,106,10,validation
12132,control,O,381,568,575,106,10,validation
12133,the,O,381,576,579,106,10,validation
12134,sound,B-HARDWARE,381,580,585,106,10,validation
12135,output,I-HARDWARE,381,586,592,106,10,validation
12136,so,O,381,593,595,106,10,validation
12137,as,O,381,596,598,106,10,validation
12138,to,O,381,599,601,106,10,validation
12139,output,O,381,602,608,106,10,validation
12140,the,O,381,609,612,106,10,validation
12141,generated,O,381,613,622,106,10,validation
12142,dialogue,O,381,623,631,106,10,validation
12143,speech,O,381,632,638,106,10,validation
12144,.,O,381,638,639,106,10,validation
12145,1_62_A,O,383,0,6,107,7,training
12146,control,O,383,7,14,107,7,training
12147,method,O,383,15,21,107,7,training
12148,of,O,383,22,24,107,7,training
12149,a,O,383,25,26,107,7,training
12150,multipurpose,O,383,27,39,107,7,training
12151,rollable,O,383,40,48,107,7,training
12152,moving,O,383,49,55,107,7,training
12153,device,O,383,56,62,107,7,training
12154,may,O,383,63,66,107,7,training
12155,include,O,383,67,74,107,7,training
12156,monitoring,B-FUNCIONALIDADE,383,75,85,107,7,training
12157,the,I-FUNCIONALIDADE,383,86,89,107,7,training
12158,object,I-FUNCIONALIDADE,383,90,96,107,7,training
12159,docked,I-FUNCIONALIDADE,383,97,103,107,7,training
12160,at,O,383,104,106,107,7,training
12161,a,O,383,107,108,107,7,training
12162,docking,O,383,109,116,107,7,training
12163,portion,O,383,117,124,107,7,training
12164,",",O,383,124,125,107,7,training
12165,a,O,383,126,127,107,7,training
12166,docking,O,383,128,135,107,7,training
12167,portion,O,383,136,143,107,7,training
12168,and,O,383,144,147,107,7,training
12169,a,O,383,148,149,107,7,training
12170,driving,O,383,150,157,107,7,training
12171,device,O,383,158,164,107,7,training
12172,;,O,383,164,165,107,7,training
12173,identifying,B-FUNCIONALIDADE,383,166,177,107,7,training
12174,the,I-FUNCIONALIDADE,383,178,181,107,7,training
12175,object,I-FUNCIONALIDADE,383,182,188,107,7,training
12176,mounted,O,383,189,196,107,7,training
12177,on,O,383,197,199,107,7,training
12178,a,O,383,200,201,107,7,training
12179,mounting,O,383,202,210,107,7,training
12180,portion,O,383,211,218,107,7,training
12181,through,O,383,219,226,107,7,training
12182,an,O,383,227,229,107,7,training
12183,identifier,O,383,230,240,107,7,training
12184,element,O,383,241,248,107,7,training
12185,;,O,383,248,249,107,7,training
12186,determining,O,383,250,261,107,7,training
12187,whether,O,383,262,269,107,7,training
12188,or,O,383,270,272,107,7,training
12189,not,O,383,273,276,107,7,training
